mvir,x,y,z
1.52E+13,224.622,769.293,713.589
1.52E+13,531.631,931.743,777.086
1.52E+13,374.395,662.157,844.463
1.52E+13,343.898,291.832,950.282
1.52E+13,775.036,78.4456,600.527
1.52E+13,427.276,913.486,294.092
1.52E+13,448.01,389.951,121.989
1.52E+13,866.474,574.273,552.24
1.52E+13,629.843,399.609,206.542
1.52E+13,519.392,538.863,875.244
1.52E+13,446.678,113.426,779.801
1.52E+13,791.096,429.08,437.35
1.52E+13,603.277,995.547,18.4804
1.52E+13,849.21,79.4721,720.735
1.52E+13,817.634,601.919,179.362
1.52E+13,852.206,933.583,161.008
1.52E+13,787.214,345.934,324.558
1.52E+13,940.318,375.459,140.195
1.52E+13,922.752,897.369,532.573
1.52E+13,71.2855,331.407,679.541
1.52E+13,187.179,21.2471,698.48
1.52E+13,303.304,494.102,186.019
1.52E+13,187.682,198.765,252.205
1.52E+13,50.8469,382.064,252.796
1.52E+13,380.439,551.307,355.374
1.52E+13,112.124,479.674,552.626
1.52E+13,254.494,283.116,794.807
1.52E+13,402.01,741.217,515.842
1.52E+13,222.749,417.972,555.193
1.52E+13,316.287,70.9866,445.129
1.52E+13,364.265,83.9001,710.149
1.52E+13,366.301,614.216,782.724
1.52E+13,266.588,200.013,833.14
1.52E+13,452.655,589.673,794.123
1.52E+13,448.222,417.754,810.623
1.52E+13,529.297,552.763,926.423
1.52E+13,460.756,852.974,401.772
1.52E+13,331.315,100.779,685.427
1.52E+13,597.909,747.11,72.7145
1.52E+13,541.687,932.074,279.108
1.52E+13,548.803,783.125,485.075
1.52E+13,377.305,652.435,525.748
1.52E+13,604.526,260.115,232.617
1.52E+13,522.69,625.962,579.62
1.52E+13,615.598,146.81,975.512
1.52E+13,618.103,233.755,503.769
1.52E+13,438.392,461.335,699.096
1.52E+13,963.341,555.055,301.273
1.52E+13,934.936,568.727,852.287
1.52E+13,696.839,992.205,255.275
1.52E+13,604.619,562.841,608.576
1.52E+13,796.358,267.166,485.628
1.52E+13,762.446,325.787,750.914
1.52E+13,727.662,59.8545,216.621
1.52E+13,827.875,866.717,876.869
1.52E+13,869.443,665.551,213.274
1.52E+13,856.722,659,78.1826
1.52E+13,944.86,496.984,385.274
1.52E+13,956.247,29.682,240.841
1.52E+13,687.624,946.941,906.944
1.52E+13,970.658,511.285,273.211
1.52E+13,943.354,786.989,166.69
1.52E+13,847.57,983.132,819.395
1.52E+13,207.579,616.131,2.90616
1.52E+13,397.557,883.727,406.765
1.52E+13,144.5,272.855,539.099
1.52E+13,117.365,634.392,438.02
1.52E+13,101.778,87.4836,868.629
1.52E+13,197.496,174.501,833.313
1.52E+13,435.897,417.147,895.411
1.52E+13,271.398,77.4595,203.891
1.52E+13,230.681,230.506,140.439
1.52E+13,380.395,20.6957,252.608
1.52E+13,527.699,932.557,454.235
1.52E+13,576.276,935.456,819.757
1.52E+13,334.916,672.992,491.799
1.52E+13,353.57,737.879,239.183
1.52E+13,401.299,901.328,582.652
1.52E+13,572.038,6.80978,361.43
1.52E+13,418.375,632.174,579.296
1.52E+13,473.978,308.596,759.076
1.52E+13,558.235,177.219,249.346
1.52E+13,827.181,672.623,407.313
1.52E+13,699.807,505.973,165.527
1.52E+13,611.892,406.989,924.703
1.52E+13,654.701,625.793,342.103
1.52E+13,870.057,21.3819,657.937
1.52E+13,827.778,81.3596,852.045
1.52E+13,893.964,697.954,993.19
1.52E+13,947.33,775.004,684.652
1.52E+13,26.8561,336.446,707.236
1.52E+13,131.968,510.023,12.2631
1.52E+13,53.1353,174.094,442.328
1.52E+13,128.805,799.057,645.41
1.52E+13,521.654,388.208,335.356
1.52E+13,226.769,720.545,444.41
1.52E+13,640.206,388.252,4.71785
1.52E+13,302.348,975.089,328.372
1.52E+13,425.127,536.434,891.736
1.52E+13,421.477,248.421,539.471
1.52E+13,429.974,785.491,468.716
1.52E+13,472.96,277.08,385.399
1.52E+13,479.21,274.194,271.235
1.52E+13,522.284,189.123,863.264
1.52E+13,511.727,209.238,119.638
1.52E+13,533.337,619.578,688.821
1.52E+13,647.544,140.246,260.244
1.52E+13,651.348,788.436,279.013
1.52E+13,661.784,941.791,40.9944
1.52E+13,786.036,595.289,145.747
1.52E+13,799.285,740.532,585.003
1.52E+13,718.879,952.577,133.687
1.52E+13,827.821,264.947,164.316
1.52E+13,782.32,79.6117,703.011
1.52E+13,975.03,261.418,184.15
1.52E+13,29.0205,536.235,12.3703
1.52E+13,63.9053,230.753,461.868
1.52E+13,372.362,455.808,942.975
1.52E+13,114.125,244.773,879.344
1.52E+13,42.5168,596.941,722.336
1.52E+13,462.556,293.233,853.934
1.52E+13,208.642,34.4638,339.005
1.52E+13,283.968,765.719,760.319
1.52E+13,404.027,138.477,576.575
1.52E+13,654.023,794.794,946.37
1.52E+13,414.91,620.992,273.384
1.52E+13,641.001,988.756,43.0126
1.52E+13,633.505,942.489,575.067
1.52E+13,763.771,383.275,176.305
1.52E+13,787.93,465.649,829.14
1.52E+13,506.921,708.777,447.483
1.52E+13,641.913,975.798,223.229
1.52E+13,475.487,927.527,378.553
1.52E+13,710.004,612.92,982.293
1.52E+13,709.605,118.518,33.7208
1.52E+13,710.925,790.266,906.058
1.52E+13,884.936,260.312,729.563
1.52E+13,668.09,666.409,406.193
1.52E+13,945.785,120.808,941.05
1.52E+13,801.977,791.112,122.031
1.52E+13,61.8808,183.266,981.831
1.52E+13,58.635,52.674,429.333
1.52E+13,44.1944,550.281,165.031
1.52E+13,316.042,447.39,217.964
1.52E+13,39.2665,563.486,672.979
1.52E+13,13.4741,564.951,331.768
1.52E+13,195.816,775.235,754.794
1.52E+13,276.125,580.354,859.978
1.52E+13,220.031,176.203,748.85
1.52E+13,166.279,726.478,954.092
1.52E+13,281.58,311.878,827.975
1.52E+13,213.358,936.441,312.402
1.52E+13,603.733,233.09,255.808
1.52E+13,306.127,765.539,520.534
1.52E+13,301.496,718.55,842.034
1.52E+13,673.64,971.254,65.8767
1.52E+13,637.306,964.536,385.503
1.52E+13,483.558,989.305,462.738
1.52E+13,612.019,699.782,42.8983
1.52E+13,916.421,65.4452,162.537
1.52E+13,636.707,235.867,261.293
1.52E+13,690.137,415.964,470.335
1.52E+13,654.529,787.896,194.104
1.52E+13,608.813,688.836,319.334
1.52E+13,926.851,822.671,430.894
1.52E+13,768.022,760.336,888.996
1.52E+13,523.02,931.09,807.644
1.52E+13,769.691,85.7739,727.545
1.52E+13,927.461,340.591,826.786
1.52E+13,904.444,230.958,918.353
1.52E+13,734.285,933.779,295.969
1.52E+13,244.731,947.041,154.766
1.52E+13,157.662,340.386,503.183
1.52E+13,49.3454,899.3,7.87286
1.52E+13,342.858,713.843,436.087
1.52E+13,42.4951,627.824,300.927
1.52E+13,496.536,280.908,750.399
1.52E+13,195.362,808.653,174.307
1.52E+13,565.426,17.5072,618.789
1.52E+13,203.658,404.655,193.261
1.52E+13,241.078,620.848,209.368
1.52E+13,591.593,476.199,298.557
1.52E+13,369.534,254.269,925.378
1.52E+13,224.176,588.2,929.247
1.52E+13,465.527,182.38,568.88
1.52E+13,266.697,417.336,208.245
1.52E+13,304.915,410.015,737.313
1.52E+13,570.681,435.416,421.067
1.52E+13,520.228,404.755,159.1
1.52E+13,616.634,269.518,37.2889
1.52E+13,888.411,714.22,793
1.52E+13,715.567,313.83,901.167
1.52E+13,714.902,513.143,85.2385
1.52E+13,897.142,219.806,924.645
1.52E+13,921.977,483.55,463.517
1.52E+13,977.686,466.778,318.091
1.52E+13,897.127,812.731,697.323
1.52E+13,958.179,720.82,888.779
1.52E+13,919.466,246.884,544.442
1.52E+13,985.293,786.85,143.986
1.53E+13,86.5959,947.532,649.667
1.53E+13,89.8563,8.66058,613.4
1.53E+13,75.3697,760.222,10.0287
1.53E+13,20.8962,293.982,864.631
1.53E+13,338.417,734.376,764.32
1.53E+13,356.314,839.022,749.72
1.53E+13,170.567,171.86,344.173
1.53E+13,450.628,70.0741,503.166
1.53E+13,164.145,235.575,158.822
1.53E+13,171.244,865.871,539.586
1.53E+13,119.267,880.016,496.27
1.53E+13,208.341,260.196,293.777
1.53E+13,37.5369,609.225,259.116
1.53E+13,186.793,292.768,927.191
1.53E+13,228.396,987.842,112.768
1.53E+13,472.265,202.3,856.982
1.53E+13,335.291,792.029,823.72
1.53E+13,450.684,142.468,673.218
1.53E+13,700.043,864.693,159.081
1.53E+13,415.852,790.849,14.317
1.53E+13,396.854,129.816,580.522
1.53E+13,561.999,898.825,497.413
1.53E+13,529.052,274.875,50.2729
1.53E+13,638.939,827.911,12.4634
1.53E+13,935.72,390.41,56.316
1.53E+13,786.101,594.145,861.319
1.53E+13,723.306,433.814,550.372
1.53E+13,747.589,691.405,833.411
1.53E+13,888.173,376.024,646.754
1.53E+13,905.599,103.563,27.043
1.53E+13,82.9923,575.142,28.0116
1.53E+13,61.4788,410.911,155.477
1.53E+13,82.5885,320.997,874.784
1.53E+13,260.625,891.62,152.931
1.53E+13,95.4329,433.765,186.888
1.53E+13,27.6859,653.176,160.805
1.53E+13,134.985,376.428,815.343
1.53E+13,42.257,509.15,367.239
1.53E+13,193.295,585.91,957.312
1.53E+13,151.403,311.647,440.618
1.53E+13,176.235,961.655,675.914
1.53E+13,387.138,84.0643,228.196
1.53E+13,656.172,159.854,685.499
1.53E+13,338.16,265.591,759.531
1.53E+13,411.081,285.08,761.728
1.53E+13,375.395,947.237,847.807
1.53E+13,599.141,1.20446,579.86
1.53E+13,658.127,335.504,635.693
1.53E+13,681.767,163.473,82.0139
1.53E+13,956.191,966.43,583.379
1.53E+13,775.846,506.252,516.296
1.53E+13,661.468,46.8411,642.731
1.53E+13,766.726,992.53,664.689
1.53E+13,959.201,162.094,986.247
1.53E+13,971.95,794.287,268.354
1.53E+13,940.381,814.779,868.551
1.53E+13,865.963,453.026,911.564
1.53E+13,150.129,203.754,645.687
1.53E+13,31.3731,658.267,505.96
1.53E+13,321.678,111.072,413.424
1.53E+13,138.697,62.1865,268.752
1.53E+13,441.972,145.049,93.5568
1.53E+13,199.172,873.501,978.898
1.53E+13,209.823,43.0812,8.61926
1.53E+13,213.694,288.753,462.27
1.53E+13,162.224,998.807,290.67
1.53E+13,233.612,36.4979,492.047
1.53E+13,332.021,534.416,61.5866
1.53E+13,346.249,697.571,620.38
1.53E+13,142.517,206.987,674.891
1.53E+13,456.202,408.266,677.72
1.53E+13,592.753,270.56,541.297
1.53E+13,464.555,687.18,140.075
1.53E+13,545.569,493.031,278.723
1.53E+13,508.637,379.92,983.75
1.53E+13,668.85,25.9858,407.335
1.53E+13,646.869,35.4738,810.403
1.53E+13,782.328,114.199,583.346
1.53E+13,634.091,900.794,87.9121
1.53E+13,708.598,530.937,162.983
1.53E+13,842.492,104.559,528.077
1.53E+13,806.383,146.888,7.29712
1.53E+13,997.432,856.951,549.731
1.53E+13,978.846,298.488,713.853
1.53E+13,983.441,223.087,556.132
1.53E+13,18.4047,204.306,343.801
1.53E+13,73.024,457.425,245.724
1.53E+13,146.962,173.676,599.018
1.53E+13,157.074,406.149,843.738
1.53E+13,157.537,575.079,627.43
1.53E+13,107.703,890.741,520.093
1.53E+13,277.147,799.54,478.54
1.53E+13,86.1181,491.816,908.53
1.53E+13,102.34,322.204,104.974
1.53E+13,1.91081,784.715,981.984
1.53E+13,142.648,215.386,437.098
1.53E+13,127.99,148.774,334.668
1.53E+13,111.584,157.164,883.513
1.53E+13,204.532,468.705,141.893
1.53E+13,119.343,452.65,931.594
1.53E+13,563.273,39.8814,129.21
1.53E+13,278.772,536.091,105.625
1.53E+13,368.997,363.536,912.329
1.53E+13,300.012,295.888,710.373
1.53E+13,348.598,3.18748,861.929
1.53E+13,653.2,283.158,59.4934
1.53E+13,194.066,767.597,551.322
1.53E+13,319.188,831.176,685.342
1.53E+13,409.738,866.825,477.739
1.53E+13,703.942,260.802,923.535
1.53E+13,460.517,621.368,16.0028
1.53E+13,666.088,633.414,586.984
1.53E+13,933.333,611.507,403.131
1.53E+13,682.339,730.532,711.207
1.53E+13,588.467,688.166,624.315
1.53E+13,841.74,387.964,619.765
1.53E+13,810.032,84.2436,210.706
1.53E+13,604.261,533.185,452.517
1.53E+13,815.159,604.42,766.689
1.53E+13,942.949,740.034,736.709
1.53E+13,916.904,470.857,152.27
1.53E+13,860.795,38.6712,666.259
1.53E+13,916.509,186.596,547.04
1.53E+13,42.1097,876.554,589.146
1.53E+13,213.635,144.526,233.861
1.53E+13,231.515,511.262,227.884
1.53E+13,315.036,18.5841,478.709
1.53E+13,385.766,37.0417,762.843
1.53E+13,365.714,236.538,977.66
1.53E+13,81.9415,953.46,405.017
1.53E+13,104.515,301.031,829.066
1.53E+13,496.563,644.113,30.9574
1.53E+13,389.536,308.618,928.837
1.53E+13,691.063,26.4487,19.1641
1.53E+13,649.746,461.357,29.8103
1.53E+13,323.331,297.842,136.875
1.53E+13,379.794,520.105,814.232
1.53E+13,782.531,379.614,424.195
1.53E+13,282.414,606.63,946.981
1.53E+13,725.068,638.901,563.169
1.53E+13,572.435,514.506,169.794
1.53E+13,593.301,269.279,810.188
1.53E+13,810.274,347.917,735.982
1.53E+13,429.088,344.759,294.819
1.53E+13,609.803,513.537,488.877
1.53E+13,633.573,676.848,132.693
1.53E+13,780.847,514.993,421.928
1.53E+13,778.568,184.451,534.212
1.53E+13,712.79,320.535,22.2304
1.53E+13,742.44,421.895,154.659
1.53E+13,708.562,633.605,797.531
1.53E+13,745.902,845.648,266.607
1.53E+13,825.226,617.889,303.347
1.53E+13,991.01,392.29,924.9
1.53E+13,973.961,494.994,201.724
1.53E+13,948.791,84.6295,442.616
1.53E+13,972.702,896.559,854.304
1.53E+13,5.49266,315.952,723.644
1.53E+13,172.73,472.65,8.82839
1.53E+13,389.519,8.88558,499.842
1.53E+13,30.5526,285.701,461.148
1.53E+13,136.241,183.307,596.882
1.53E+13,6.38131,584.297,258.641
1.53E+13,318.578,688.807,80.9102
1.53E+13,31.6932,486.251,643.767
1.53E+13,424.877,329.75,182.004
1.53E+13,468.877,928.75,47.2677
1.53E+13,220.889,776.332,438.073
1.53E+13,220.677,801.552,655.966
1.53E+13,213.337,738.205,624.678
1.53E+13,334.585,579.485,292.727
1.53E+13,224.775,786.444,217.064
1.53E+13,374.508,431.543,527.187
1.53E+13,344.467,696.963,898.445
1.53E+13,604.732,544.469,706.368
1.53E+13,462.259,93.2482,472.903
1.53E+13,281.545,434.179,470.539
1.53E+13,212.509,655.679,359.723
1.53E+13,432.491,232.486,985.294
1.53E+13,474.186,806.251,629.899
1.53E+13,424.634,982.228,198.721
1.53E+13,504.469,492.658,481.844
1.53E+13,563.462,878.176,997.02
1.53E+13,692.193,55.4362,95.8518
1.53E+13,719.997,41.9822,620.924
1.53E+13,944.472,437.635,345.161
1.53E+13,704.162,876.751,639.424
1.53E+13,955.422,201.968,725.679
1.53E+13,942.033,534.569,20.2487
1.53E+13,858.746,826.021,869.671
1.53E+13,923.111,849.613,527.145
1.53E+13,971.799,126.073,388.198
1.53E+13,922.815,778.485,321.223
1.53E+13,910.042,427.787,556.333
1.53E+13,931.124,239.044,347.263
1.53E+13,962.102,667.078,926.82
1.53E+13,23.9057,674.518,125.252
1.53E+13,68.5963,289.872,541.966
1.53E+13,75.8617,90.0343,89.6333
1.53E+13,224.844,433.25,210.005
1.53E+13,81.4524,660.754,401.38
1.53E+13,306.831,690.646,541.446
1.53E+13,681.688,496.33,794.897
1.53E+13,485.497,302.498,182.031
1.53E+13,564.745,152.86,922.785
1.53E+13,896.773,448.054,23.6778
1.53E+13,521.659,729.667,194.879
1.53E+13,896.207,857.321,426.012
1.53E+13,812.224,881.273,973.323
1.53E+13,568.358,904.255,106.37
1.53E+13,664.396,185.443,545.948
1.53E+13,951.449,589.593,65.2013
1.53E+13,987.451,968.978,470.095
1.53E+13,593.586,97.8162,817.822
1.53E+13,799.07,406.589,573.575
1.53E+13,745.969,223.935,918.874
1.53E+13,873.084,363.661,195.275
1.53E+13,519.762,982.994,693.791
1.53E+13,951.945,422.764,887.844
1.53E+13,913.737,287.653,429.083
1.53E+13,918.501,581.156,605.236
1.53E+13,156.029,138.228,98.1146
1.53E+13,105.839,879.849,936.511
1.53E+13,213.268,74.6543,84.5183
1.53E+13,215.553,480.04,72.4392
1.53E+13,75.3102,3.77189,625.944
1.53E+13,349.901,69.2097,927.275
1.53E+13,348.346,279.732,946.149
1.53E+13,182.082,26.2152,529.384
1.53E+13,349.744,800.223,349.161
1.53E+13,209.796,77.5904,965.801
1.53E+13,219.056,983.898,616.853
1.53E+13,588.821,815.256,36.1324
1.53E+13,695.085,77.8101,730.401
1.53E+13,190.703,769.046,253.055
1.53E+13,337.328,900.161,339.785
1.53E+13,412.142,58.2988,306.559
1.53E+13,208.566,322.642,127.725
1.53E+13,717.811,923.315,457.359
1.53E+13,541.202,667.261,174.745
1.53E+13,585.991,614.782,953.357
1.53E+13,606.66,697.422,791.416
1.53E+13,621.175,968.38,586.255
1.53E+13,496.155,636.012,721.019
1.53E+13,956.786,795.174,378.531
1.53E+13,885.895,259.519,633.184
1.53E+13,872.679,569.026,857.694
1.53E+13,884.574,370.044,455.982
1.53E+13,603.271,200.221,779.33
1.53E+13,879.996,911.148,516.504
1.53E+13,883.98,579.922,261.525
1.53E+13,663.776,436.656,102.771
1.53E+13,880.636,669.364,606.167
1.53E+13,954.529,346.15,519.115
1.53E+13,929.192,89.821,596.502
1.53E+13,908.077,796.127,448.321
1.53E+13,50.8167,135.183,685.182
1.53E+13,280.31,453.251,127.017
1.53E+13,278.724,979.446,114.732
1.53E+13,36.9422,334.713,854.664
1.53E+13,42.4576,275.036,759.259
1.53E+13,130.693,260.456,190.981
1.53E+13,298.164,698.088,770.63
1.53E+13,121.462,846.988,231.591
1.53E+13,203.604,341.164,792.187
1.53E+13,576.284,386.745,977.747
1.53E+13,273.27,702.158,502.82
1.53E+13,380.38,161.553,837.582
1.53E+13,321.363,779.027,641.532
1.53E+13,683.02,718.441,106.291
1.53E+13,787.12,340.929,80.4344
1.53E+13,489.643,788.512,457.751
1.53E+13,558.673,245.799,405.948
1.53E+13,749.547,609.237,861.563
1.53E+13,694.962,843.399,954.862
1.53E+13,736.202,385.911,930.596
1.53E+13,815.201,92.8542,114.664
1.53E+13,755.244,301.063,398.775
1.53E+13,702.192,524.452,320.613
1.53E+13,813.816,587.099,757.112
1.53E+13,851.369,241.04,717.049
1.53E+13,855.297,211.539,277.482
1.53E+13,812.238,670.835,157.418
1.53E+13,859.351,572.378,527.153
1.53E+13,842.711,899.987,544.221
1.53E+13,945.124,324.833,151.421
1.53E+13,983.783,630.898,338.094
1.53E+13,48.2607,687.382,575.716
1.53E+13,358.461,57.7269,547.33
1.53E+13,41.6213,37.7234,815.722
1.53E+13,359.898,739.832,680.333
1.53E+13,268.495,523.757,571.187
1.53E+13,295.519,793.176,7.26308
1.53E+13,269.184,767.51,430.549
1.53E+13,228.814,700.208,391.524
1.53E+13,334.596,402.815,9.94487
1.53E+13,265.84,952.926,549.673
1.53E+13,326.712,954.592,136.052
1.53E+13,348.704,702.567,258.189
1.53E+13,450.973,508.712,401.068
1.53E+13,436.392,226.4,569.052
1.53E+13,416.51,772.604,783.728
1.53E+13,445.025,42.2776,962.251
1.53E+13,382.187,994.443,510.509
1.53E+13,403.253,951.586,430.975
1.53E+13,277.725,524.022,724.818
1.53E+13,353.226,79.7662,801.715
1.53E+13,648.414,624.998,780.8
1.53E+13,483.607,48.413,221.297
1.53E+13,669.73,726.452,751.504
1.53E+13,729.479,96.6354,129.634
1.53E+13,474.185,434.402,324.033
1.53E+13,816.681,283.438,696.791
1.53E+13,869.175,402.58,525.986
1.53E+13,870.474,129.453,228.94
1.53E+13,782.867,822.12,903.836
1.53E+13,924.006,599.276,100.42
1.53E+13,816.455,567.829,27.6887
1.53E+13,824.007,887.805,600.485
1.53E+13,71.696,533.892,500.797
1.53E+13,46.65,47.9585,897.327
1.53E+13,395.667,126.014,482.351
1.53E+13,48.8983,259.551,763.411
1.53E+13,29.9884,652.099,424.688
1.53E+13,374.67,463.134,310.527
1.53E+13,422.794,305.798,525.376
1.53E+13,461.391,936.174,146.954
1.53E+13,262.716,113.855,747.656
1.53E+13,297.145,919.607,315.33
1.53E+13,370.707,103.577,214.417
1.53E+13,304.169,348.44,6.32192
1.53E+13,669.481,408.308,945.821
1.53E+13,417.292,263.655,55.4495
1.53E+13,444.964,297.698,389.388
1.53E+13,726.412,175.354,594.549
1.53E+13,789.764,289.79,421.531
1.53E+13,473.048,451.412,286.235
1.53E+13,261.991,586.419,222.656
1.53E+13,520.894,675.709,352.671
1.53E+13,569.261,766.54,597.236
1.53E+13,860.451,343.139,168.006
1.53E+13,658.659,580.006,671.15
1.53E+13,692.917,864.655,393.806
1.53E+13,923.536,202.774,292.47
1.53E+13,924.672,730.353,758.651
1.53E+13,784.887,107.646,159.798
1.53E+13,767.763,278.074,869.73
1.53E+13,838.697,691.999,530.525
1.53E+13,814.144,168.636,429.037
1.53E+13,948.214,27.9557,73.5222
1.53E+13,994.302,336.048,109.222
1.53E+13,848.981,426.83,676.888
1.53E+13,892.598,884.006,299.347
1.53E+13,990.01,330.128,677.764
1.53E+13,334.337,55.5595,213.057
1.53E+13,347.042,6.26215,519.794
1.53E+13,30.9402,180.324,327.583
1.53E+13,41.7844,380.463,14.9507
1.53E+13,196.967,768.631,130.01
1.53E+13,190.43,867.818,656.073
1.53E+13,224.465,432.309,482.328
1.53E+13,188.219,879.131,530.604
1.53E+13,240.314,369.797,951.451
1.53E+13,565.823,253.879,51.2615
1.53E+13,286.041,914.979,108.356
1.53E+13,296.824,494.863,566.191
1.53E+13,305.656,251.477,276.974
1.53E+13,332.196,944.057,0.16463
1.53E+13,375.609,860.35,829.362
1.53E+13,375.067,549.595,949.223
1.53E+13,736.546,252.501,67.8279
1.53E+13,459.959,929.978,881.729
1.53E+13,759.914,634.288,493.431
1.53E+13,880.208,390.459,147.57
1.53E+13,566.726,387.17,281.847
1.53E+13,331.626,627.895,857.711
1.53E+13,566.849,330.217,359.472
1.53E+13,672.363,136.384,718.615
1.53E+13,635.387,369.443,769.284
1.53E+13,634.696,2.40002,726.288
1.53E+13,649.494,404.21,492.318
1.53E+13,809.141,78.7965,355.093
1.53E+13,874.694,328.068,366.909
1.53E+13,747.329,982.419,270.907
1.53E+13,871.616,642.433,511.384
1.53E+13,827.389,827.361,377.702
1.53E+13,819.146,625.493,483.82
1.53E+13,616.616,897.574,328.076
1.53E+13,945.281,520.19,413.339
1.53E+13,970.228,696.195,297.398
1.53E+13,997.944,700.934,547.605
1.53E+13,808.83,573.971,26.2465
1.53E+13,4.67166,478.54,690.293
1.53E+13,82.3922,42.6519,575.179
1.53E+13,75.9274,383.525,382.299
1.53E+13,219.918,993.247,88.149
1.53E+13,83.5095,844.534,817.61
1.53E+13,95.3973,696.323,853.791
1.53E+13,114.925,260.504,456.356
1.53E+13,74.3726,872.586,256.477
1.53E+13,48.0832,391.48,833.037
1.53E+13,107.726,60.9652,464.516
1.53E+13,182.296,445.024,841.051
1.53E+13,101.522,655.545,506.097
1.53E+13,219.82,488.046,198.398
1.53E+13,210.956,293.227,740.089
1.53E+13,293.139,523.604,905.549
1.53E+13,287.934,163.765,519.334
1.53E+13,560.593,640.969,270.518
1.53E+13,577.854,970.365,828.743
1.53E+13,380.29,174.199,378.472
